,TINFOLEAK Report
,Vicente Aguilera Díaz
,@VAguileraDiaz
,www.isecauditors.com
""
,>>> Date:,2020-07-28
,>>> Time:,21:36
,>>> Analyzed user:,LTHlondon
,>>> Information:,Followers
""
#,ID,USERNAME,SCREEN NAME,DESCRIPTION,PROFILE IMAGE URL,PROFILE BANNER URL,CREATED AT,LOCATION,TIME_ZONE,GEO ENABLED,FOLLOWERS COUNT,FRIENDS COUNT,STATUSES COUNT,LISTED COUNT,FAVOURITES COUNT,USER VERIFIED,USER LANG
1,1261044591098200064,Lindalou,Lindalo78638237,I want to know the truth,http://pbs.twimg.com/profile_images/1288164302738817025/6-dX0FS7_normal.jpg,,2020-05-14 21:25:09,"Barrow-in-Furness, England",,False,94,266,476,0,1422,False,
2,1284820122977415169,Washington John ME,Westie66167541,🇬🇧🇬🇧 All Lives Matter 🇬🇧🇬🇧 Free Speech Matters 🧡🖤🧡🖤,http://pbs.twimg.com/profile_images/1284820282730053634/-ep57-zy_normal.jpg,,2020-07-19 11:59:39,,,False,781,1178,862,0,685,False,
3,948649341283196930,Aggiemore,Anncrock1,"Bio Love cats, current affairs. Hate injustice. No DM’s",http://pbs.twimg.com/profile_images/951529684021506048/k7ch_X89_normal.jpg,,2018-01-03 20:16:42,United Kingdom,,False,1019,1878,14052,0,28265,False,
4,1243146116805332992,Andy R,AndrewR44047844,,http://pbs.twimg.com/profile_images/1284823046025551872/xjGOjmVo_normal.jpg,,2020-03-26 12:01:56,,,False,55,99,2979,0,2470,False,
5,1274750799307030528,gary hodgetts,HodgettsGary,"I care about democracy, freedom of speech, hate Marxists, Islam, wokism, and the eu, love travel, good food and drink, music, and classical art",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,2020-06-21 17:07:42,"Herefordshire, England ",,False,668,1623,3031,0,9866,False,
6,1216445982,T j patterson,Traceyjayp_,survivor Wife to Barrington. campaigning for the truth #IanPaterson🙏🏻,http://pbs.twimg.com/profile_images/1216286203701538817/MMQXUOh0_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,2013-02-24 20:16:59,💙💙💙,,True,6437,5791,184644,31,77143,False,
7,1162633627567628289,Irene 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧 ❤️🤍💙,Irenehol_tutu8,"Conservative, Boris.💙💙
#ImATwoThirder
British History Matters  🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇬🇧🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿
FBPE will be blocked.",http://pbs.twimg.com/profile_images/1238370203806961664/RwRmIDMb_normal.jpg,,2019-08-17 07:54:09,,,False,1962,2166,8743,1,39446,False,
8,1003348402518872064,@golden69,golden6910,"Pic, Beach Boys' 1st UK Tour. Ray Russell, Gtr. Dave Holland, bass. 
Candid but not unkind unless I am.",http://pbs.twimg.com/profile_images/1037438268546195456/zRFeCP4T_normal.jpg,,2018-06-03 18:51:15,"South West, England",,True,2563,4645,7202,0,79424,False,
9,3310210168,JP,JayPincott23,🇬🇧,http://pbs.twimg.com/profile_images/1283845409694154752/bfyXUJgZ_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,2015-06-06 04:05:04,"Bristol, England",,True,466,1720,2292,2,6753,False,
10,62069232,Steve & Ellen,b_steve1,,http://pbs.twimg.com/profile_images/661189152805883904/ETjo89oo_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,2009-08-01 16:45:50,Petts Wood,,False,309,311,2127,0,22910,False,
11,28541784,Daniel Cremin,DanielCreminUK,Centre-right. Re-Leaver. Analyst. Likes common sense. Interests: Freedom; a lean state; Brexit; innovation; education reform; free enterprise; Personal account,http://pbs.twimg.com/profile_images/1287660097045504000/puoXzfIO_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,2009-04-03 11:12:05,,,True,5108,1301,26481,56,18686,False,
12,1287099934609735681,Tomigooner1,tomigooner1,"Love my country, hate how its becoming. Born & live in London. Arsenal Fan. Brexit supporter. Sadiq Khan has to go 👍 Follow followers",http://pbs.twimg.com/profile_images/1287107515306606592/7F8gHbwZ_normal.jpg,,2020-07-25 18:58:42,"London, England",,False,110,324,23,0,29,False,
13,482791347,richard cordle,richardcordle1,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,http://abs.twimg.com/images/themes/theme1/bg.png,2012-02-04 09:35:40,,,False,246,350,2187,1,19299,False,
14,1098227326519832576,Haringey Giving,HaringeyGiving,We exist to enable you to create an EQUAL & INCLUSIVE Haringey where EVERYONE can have fulfilled lives. Visit our website to find out how you can get involved.,http://pbs.twimg.com/profile_images/1102879951441874944/naqaw5vr_normal.png,http://abs.twimg.com/images/themes/theme1/bg.png,2019-02-20 14:26:13,"London, England",,False,635,1698,954,5,1397,False,
15,1286349825194307584,BPP LPC LOCKDOWN FAILURES,BppLpc,"bppresponse@gmail.com - please email to sign the letter!!

A group of students seeking recourse for consistent teaching and learning failures during lockdown",http://pbs.twimg.com/profile_images/1286350287163228167/QICtMwho_normal.jpg,,2020-07-23 17:18:09,,,False,26,417,15,0,16,False,
16,21479748,Jon Baggaley,zebslc,"Tech. Architect/Developer who loves riding a motorbike, living by sea & coding with funky technologies. Organising https://t.co/fXJivmPbns",http://pbs.twimg.com/profile_images/3277911194/0ca6c913a0b6a16960dc176a6f604ae8_normal.jpeg,http://abs.twimg.com/images/themes/theme1/bg.png,2009-02-21 12:24:05,"Worthing, west sussex",,True,642,2033,6406,28,1788,False,
17,1050500114773667841,BREXIT WAVE 🇬🇧,WaveBrexit,"Standing up for Freedom & Liberty against Fascist Globalism, led by out of control multi-national banks & mega corporations, & psychotic financial elites. 🇬🇧",http://pbs.twimg.com/profile_images/1050501876414902272/BI4Fj6it_normal.jpg,,2018-10-11 21:35:19,"Perth, UK",,False,1030,2160,2824,3,1189,False,
18,1277744713320235015,Mr Democracy 🇬🇧,BrexitRw,"Campaigning for Brexit and democracy. 

🇬🇧 NO EXTENSION 🇬🇧
All lives matter #Brexit",http://pbs.twimg.com/profile_images/1281279006374068224/txOvuVY4_normal.jpg,,2020-06-29 23:24:27,,,False,1433,2426,334,4,117,False,
19,4908815932,RibbleBoy15,RibbleBoy15,"“Good Moaning, I was pissing by your door when I heard two shats”! “Allo Allo” ProBrexit Like Europe not @EUCouncil! RT does not mean I endorse others views!",http://pbs.twimg.com/profile_images/1248707671986974722/XYFebS_k_normal.jpg,,2016-02-14 11:38:51,,,False,710,761,49159,4,38758,False,
20,718484141373788161,The Duke of Woodley🇬🇧,Woodley_royal,If I get any replies with # fbpe or an EU flag in the bio its insta-block. Royal Loyal 🇬🇧,http://pbs.twimg.com/profile_images/1255119417903656960/hrLULzWV_normal.jpg,,2016-04-08 17:02:22,,,True,735,1361,16935,8,39814,False,
21,1271716879984443392,arp70,arp704,"Ulsterman, Brexit, UK, All Lives Matter, Smelly Two-stroke Sports Bikes, TT Races 🇬🇧🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁷󠁬󠁳󠁿🇺🇸🇨🇦🇳🇿",http://pbs.twimg.com/profile_images/1271721021582839808/ItRCt4jd_normal.jpg,,2020-06-13 08:12:00,"Liverpool, England",,False,28,30,117,0,3705,False,
