,TINFOLEAK Report
,Vicente Aguilera Díaz
,@VAguileraDiaz
,www.isecauditors.com
""
,>>> Date:,2020-07-28
,>>> Time:,13:44
,>>> Analyzed user:,ZeroRKD
,>>> Information:,Membership Lists
""
#,ID,LIST NAME,LIST DESCRIPTION,LIST MEMBER COUNT,LIST SUBSCRIBER COUNT,LIST URI,USER SCREEN NAME,USER CREATED AT,USER NAME,USER DESCRIPTION,USER FOLLOWERS,USER FRIENDS
22,705813250093387776,Wellness,,3202,41,/vytautasalech/lists/wellness,vytautasalech,Tue Sep 01 19:52:47 +0000 2009,Vy Alechnavicius,"UX team lead @Tesco. Cert. lifestyle transformation, endurance & sports coach; 
Also: stoicism, lindy, diy, outdoors. All opinions my own.",2187,311
23,232999336,Mental Health Heroes 3,,4405,118,/project_hu/lists/mental-health-heroes-3,project_hu,Tue Dec 29 16:12:30 +0000 2015,Honest Update,"Let's bring attention to the social media updates we don't post. Share yours & join the movement. Start the conversation, end the stigma.",307,0
24,715504783537389568,ThinkBigSundayWithMarsha,,4043,99,/MindcultureGuru/lists/thinkbigsundaywithmarsha,MindcultureGuru,Sun Jul 05 10:05:02 +0000 2015,MindcultureGuru,"I'm a #learner, #trainer & #writer interested in #mindculture #positivepsychology & the brain. Sharing ideas for #happy lives #growthmindset & #positivethinking",3302,5001
25,708333156366098432,Mindfulness,,4403,83,/Mahantesh19_/lists/mindfulness,Mahantesh19_,Sun Jun 02 10:26:25 +0000 2013,Mahantesh Biradar ↗️,#BiomedicalScience #Epidemiology | Creator @ResearchStash | #DigitalMarketer | Founder @STEMSpeakPod ☕️Let's talk :) #EpiTwitter #ಕನ್ನಡಿಗ,1068,2065
26,707608680879955972,Reactive,,4505,21,/nicklewis/lists/reactive,nicklewis,Tue May 29 14:04:42 +0000 2007,Nick Lewis | Content | Code | Photography,"I help people build content rich websites for their online audiences. This includes the code, words, pictures, hosting etc. #freelancer @picfair @alamy @pond5",2144,5001
27,701529400110505984,poetry tweets,This is an auto-generated list of users mentioning poetry.,3291,62,/poetryspokencom/lists/poetry-tweets,poetryspokencom,Wed May 29 00:06:03 +0000 2013,PoetrySpoken.COM,Channeling souls of authors living & dead into a mic | YouTube : https://t.co/LJOyFBlzrV |  Facebook : https://t.co/Zd9yjrfMdW #poetry #story #poem #shortstory,668,301
28,231996020,Biz Interest,,4221,92,/JakeRMccracken/lists/biz-interest,JakeRMccracken,Tue Jan 26 02:55:02 +0000 2010,Jake McCracken,Married - 2 kids. Passionate Leader- General Manager - IG: https://t.co/X6vco2ppRh,2002,1316
29,225431981,Health,,4012,37,/forevergaff/lists/health,forevergaff,Sat Feb 07 01:54:08 +0000 2009,GAFF,"Classics, post-apocalyptic fiction, sci-fi, interstellar colonization and other non-contemporary imaginings. Books, and TV.",2386,188
30,227394477,Life,,4026,39,/nsportsn/lists/life,nsportsn,Thu Sep 04 07:17:25 +0000 2014,Sports News,At this blog we will publish the most latest and important new about any kind of sports. Keep in touch!,911,2447
31,220839172,Quotes,,4111,39,/renataspahome/lists/quotes,renataspahome,Mon Aug 10 13:06:12 +0000 2015,Renata De Abreu,,37,75
32,216625442,Dog List,,4276,70,/judydog12/lists/dog-list,judydog12,Fri Oct 03 01:44:54 +0000 2014,Crazy Judy Dog,Rescued Shelter Dog. Loves people and tennis balls! See my videos by following the link to my YouTube channel.,273,182
33,209594521,Mindfulness,,4447,109,/stressfreelivin/lists/mindfulness,stressfreelivin,Wed Mar 09 17:23:27 +0000 2011,Stress-FreeLiving,"We provide the latest information, research and products for energy-filled, stress-free days and peaceful, restful nights. Biofeedback, relaxation, and more!",1501,987
34,208420781,Team TweetJukebox,Awesome #TweetJukebox fans,867,25,/DrKysela/lists/team-tweetjukebox,DrKysela,Sun Oct 25 05:57:44 +0000 2009,►Dr. Zbynek Kysela,FAN PAGE,155433,117292
35,206713219,Brilliant Sales Managemen,,568,11,/gordongamesltd/lists/brilliant-sales-managemen,gordongamesltd,Thu Nov 22 11:03:09 +0000 2012,Gordon Games,"#Sales #Habit #Coaching App.
Please take our Inside Sales Survey:
http://t.co/DqIUnFhfLO…",370,265
36,203871868,entrepreneur list,,3740,71,/celdridge8/lists/entrepreneur-list,celdridge8,Wed Mar 18 16:16:19 +0000 2009,Chris Eldridge,Dynamic leader & entrepreneur focused on innovation and customer success to help companies grow,539,961
37,200031534,Banksyfans,,4033,70,/Artsper/lists/banksyfans,Artsper,Mon Jul 16 20:22:50 +0000 2012,Artsper,"Amateurs d'art, initiés ou non, offrez-vous le meilleur de l'art contemporain à portée de clics ! #Artsper #Startup",9606,1060
38,197256440,MindfulMentionsXX15,,4438,46,/WinfriedSitte/lists/mindfulmentionsxx15,WinfriedSitte,Fri Aug 12 05:47:48 +0000 2011,Winfried,Zen. Architecture. Music. Soaring spirit with feet lightly touching the earth. Sometimes living mindfully. Always living compassionately.,482,1436
39,196007952,life coaches,,4311,98,/DebsMartens/lists/life-coaches,DebsMartens,Thu Oct 16 20:53:22 +0000 2014,Deb Martens,"#Ghostwriter #Editor #Coach Everyone has a story, needs encouragement to find her voice, & faith in the “birthing” process. Assisting to deliver their stories!",375,452
40,198402527,Life Coaches ROCK,A Collective of AWESOME life coaches!,4322,74,/nadiamathews/lists/life-coaches-rock,nadiamathews,Mon Jun 28 17:53:15 +0000 2010,Nadia Mathews,,1193,1414
41,194919437,Wellness,,4442,52,/KoreChiro/lists/wellness,KoreChiro,Thu Aug 18 18:02:14 +0000 2011,Kore Chiropractic & Wellness,"Health & Wellness Clinic with Chiropractic, Physiotherapy, Massage and Acupuncture. Located in Vancouver, British Columbia 🇨🇦 (604) 566-5673 (KORE)",2752,2745
42,194919426,Wellness,,4452,53,/DrEdwardKo/lists/wellness,DrEdwardKo,Fri Aug 19 18:55:32 +0000 2011,Dr. Edward Ko,"👨‍⚕️ Chiropractor @KoreChiro 🇨🇦 Vancouver, British Columbia 👨‍💼 Entrepreneur ♥ Health & Wellness • 🎹 Piano • 👨‍💻 Tech • 📸 Photography • ✈️ Travel",1969,1286
43,195594714,MeditationInfo,,3915,45,/WinfriedSitte/lists/meditationinfo,WinfriedSitte,Fri Aug 12 05:47:48 +0000 2011,Winfried,Zen. Architecture. Music. Soaring spirit with feet lightly touching the earth. Sometimes living mindfully. Always living compassionately.,482,1436
44,195061466,Billie Jean,"We made a video for our cover of Michael Jackson's ""Billie Jean""!!! Link in bio! ",3847,70,/3SchillKill/lists/billie-jean,3SchillKill,Sat Nov 23 20:04:32 +0000 2013,TheTrinitySchillKill,IN A WORLD... where BANDS are BANDS... THE TRINITY SCHILL KILL asks: what if Michael Jackson fronted Suicide in a Post-EDM Pop revolution?,265,206
